Timestamp,Expected_Time,LVDT1_Voltage,LVDT1_Displacement,LVDT2_Voltage,LVDT2_Displacement
2025-04-22 13:07:58.302540,15.400768,0.260625,5.176012,0.150375,2.986448
2025-04-22 13:07:58.700698,15.798926,0.226875,4.505737,0.105938,2.103919
2025-04-22 13:07:58.908410,16.006638,0.224438,4.457329,0.075375,1.496947
2025-04-22 13:07:59.306385,16.404613,0.189562,3.764711,0.018187,0.361204
2025-04-22 13:07:59.704918,16.803146,0.152250,3.023685,-0.048000,-0.953280
2025-04-22 13:07:59.900594,16.998822,0.110250,2.189565,-0.075750,-1.504395
2025-04-22 13:08:00.103996,17.202224,0.090750,1.802295,-0.109687,-2.178394
2025-04-22 13:08:00.301386,17.399614,0.057375,1.139468,-0.134437,-2.669929
2025-04-22 13:08:00.502075,17.600303,0.021750,0.431955,-0.163688,-3.250834
2025-04-22 13:08:00.708924,17.807152,-0.006562,-0.130331,-0.184875,-3.671617
2025-04-22 13:08:00.915289,18.013517,-0.044250,-0.878805,-0.193875,-3.850357
2025-04-22 13:08:01.106155,18.204383,-0.075375,-1.496947,-0.216938,-4.308379
2025-04-22 13:08:01.300936,18.399164,-0.104813,-2.081576,-0.243938,-4.844599
2025-04-22 13:08:01.503515,18.601743,-0.134063,-2.662481,-0.245250,-4.870665
2025-04-22 13:08:01.711199,18.809427,-0.158812,-3.154016,-0.236063,-4.688201
2025-04-22 13:08:01.902097,19.000325,-0.175313,-3.481706,-0.257063,-5.105261
2025-04-22 13:08:02.109553,19.207781,-0.196687,-3.906214,-0.246938,-4.904179
2025-04-22 13:08:02.300798,19.399026,-0.217875,-4.326998,-0.234375,-4.654687
2025-04-22 13:08:02.506861,19.605089,-0.229875,-4.565317,-0.240937,-4.785019
2025-04-22 13:08:02.714764,19.812992,-0.234000,-4.647240,-0.223688,-4.442434
2025-04-22 13:08:02.901570,19.999798,-0.257063,-5.105261,-0.205313,-4.077506
2025-04-22 13:08:03.102113,20.200341,-0.255563,-5.075471,-0.188062,-3.734921
2025-04-22 13:08:03.302558,20.400786,-0.250500,-4.974930,-0.172875,-3.433298
2025-04-22 13:08:03.500235,20.598463,-0.249375,-4.952587,-0.137250,-2.725785
2025-04-22 13:08:03.901142,20.999370,-0.222562,-4.420091,-0.076688,-1.523014
2025-04-22 13:08:04.099894,21.198122,-0.207375,-4.118468,-0.046875,-0.930937
2025-04-22 13:08:04.303417,21.401645,-0.191625,-3.805672,-0.015562,-0.309071
2025-04-22 13:08:04.502720,21.600948,-0.167625,-3.329032,0.017438,0.346309
2025-04-22 13:08:04.700646,21.798874,-0.138563,-2.751851,0.045187,0.897424
2025-04-22 13:08:04.908255,22.006483,-0.103875,-2.062957,0.073500,1.459710
2025-04-22 13:08:05.304412,22.402640,-0.053062,-1.053821,0.132188,2.625244
2025-04-22 13:08:05.702832,22.801060,0.007500,0.148950,0.186000,3.693960
2025-04-22 13:08:06.306045,23.404273,0.098812,1.962416,0.235313,4.673306
2025-04-22 13:08:06.512561,23.610789,0.133875,2.658757,0.243375,4.833427
2025-04-22 13:08:06.911101,24.009329,0.184688,3.667894,0.245062,4.866941
2025-04-22 13:08:07.101316,24.199544,0.201563,4.003031,0.253688,5.038234
2025-04-22 13:08:07.308417,24.406645,0.221250,4.394025,0.234937,4.665859
2025-04-22 13:08:07.515807,24.614035,0.233250,4.632345,0.239625,4.758953
2025-04-22 13:08:07.706225,24.804453,0.248250,4.930245,0.222938,4.427539
2025-04-22 13:08:07.914499,25.012727,0.249938,4.963759,0.203813,4.047716
2025-04-22 13:08:08.105402,25.203630,0.245438,4.874389,0.181875,3.612038
