Timestamp,Expected_Time,LVDT1_Voltage,LVDT1_Displacement,LVDT2_Voltage,LVDT2_Displacement
2025-04-22 10:31:01.928624,411.800000,0.118313,2.349686,-0.080437,-1.597489
2025-04-22 10:31:02.124235,417.200000,0.077250,1.534185,-0.111562,-2.215631
2025-04-22 10:31:02.322097,424.200000,0.051562,1.024031,-0.146813,-2.915696
2025-04-22 10:31:02.522346,430.000000,0.014625,0.290453,-0.169313,-3.362546
2025-04-22 10:31:02.722329,437.200000,-0.015187,-0.301624,-0.187312,-3.720026
2025-04-22 10:31:02.922344,443.600000,-0.044812,-0.889976,-0.199687,-3.965794
2025-04-22 10:31:03.124086,449.600000,-0.069562,-1.381511,-0.211500,-4.200390
2025-04-22 10:31:03.330336,456.200000,-0.104813,-2.081576,-0.234375,-4.654687
2025-04-22 10:31:03.537609,461.400000,-0.133875,-2.658757,-0.243000,-4.825980
2025-04-22 10:31:03.729953,465.600000,-0.163312,-3.243386,-0.244875,-4.863218
2025-04-22 10:31:03.922162,472.600000,-0.187125,-3.716303,-0.253688,-5.038234
2025-04-22 10:31:04.126864,478.200000,-0.200250,-3.976965,-0.251625,-4.997272
2025-04-22 10:31:04.333287,484.800000,-0.224062,-4.449881,-0.250125,-4.967483
2025-04-22 10:31:04.523528,488.000000,-0.228937,-4.546699,-0.233625,-4.639792
2025-04-22 10:31:04.729398,493.600000,-0.246562,-4.896731,-0.211688,-4.204114
2025-04-22 10:31:04.922384,498.400000,-0.249750,-4.960035,-0.198000,-3.932280
2025-04-22 10:31:05.129105,505.200000,-0.246562,-4.896731,-0.182250,-3.619485
2025-04-22 10:31:05.322107,512.000000,-0.252188,-5.008444,-0.152438,-3.027409
2025-04-22 10:31:05.522457,518.600000,-0.237937,-4.725439,-0.127500,-2.532150
2025-04-22 10:31:05.925471,533.000000,-0.222562,-4.420091,-0.072563,-1.441091
2025-04-22 10:31:06.122114,539.400000,-0.199687,-3.965794,-0.043875,-0.871357
2025-04-22 10:31:06.322394,542.600000,-0.179812,-3.571076,-0.018937,-0.376099
2025-04-22 10:31:06.528128,549.000000,-0.164625,-3.269452,0.022125,0.439402
2025-04-22 10:31:06.722475,556.800000,-0.141375,-2.807707,0.050063,0.994241
2025-04-22 10:31:06.924039,563.000000,-0.111937,-2.223079,0.083437,1.657069
2025-04-22 10:31:07.122351,570.800000,-0.070688,-1.403854,0.111187,2.208184
2025-04-22 10:31:07.324305,577.600000,-0.052125,-1.035203,0.140625,2.792813
2025-04-22 10:31:07.528574,583.600000,-0.013500,-0.268110,0.164437,3.265729
2025-04-22 10:31:07.722384,589.400000,0.012000,0.238320,0.184500,3.664170
2025-04-22 10:31:07.926621,596.800000,0.043875,0.871357,0.215062,4.271141
2025-04-22 10:31:08.122356,603.600000,0.081187,1.612384,0.228937,4.546699
2025-04-22 10:31:08.325081,608.800000,0.109125,2.167222,0.230813,4.583936
2025-04-22 10:31:08.531008,615.200000,0.133125,2.643863,0.248812,4.941416
2025-04-22 10:31:08.929442,626.600000,0.179250,3.559905,0.250875,4.982378
2025-04-22 10:31:09.135524,631.600000,0.208500,4.140810,0.245062,4.866941
2025-04-22 10:31:09.324214,637.800000,0.215438,4.278589,0.239625,4.758953
2025-04-22 10:31:09.522066,643.800000,0.227063,4.509461,0.227625,4.520632
2025-04-22 10:31:09.725182,649.600000,0.250688,4.978654,0.220312,4.375406
2025-04-22 10:31:09.927969,655.000000,0.250125,4.967483,0.203813,4.047716
2025-04-22 10:31:10.133505,660.600000,0.242812,4.822256,0.179812,3.571076
2025-04-22 10:31:10.322276,665.200000,0.243562,4.837151,0.155438,3.086989
2025-04-22 10:31:10.532239,671.800000,0.256875,5.101538,0.123938,2.461399
2025-04-22 10:31:10.723893,676.000000,0.234375,4.654687,0.111937,2.223079
2025-04-22 10:31:10.932494,683.200000,0.220125,4.371682,0.071063,1.411301
2025-04-22 10:31:11.124218,688.800000,0.200063,3.973241,0.048375,0.960727
2025-04-22 10:31:11.322364,695.600000,0.182812,3.630656,0.012000,0.238320
2025-04-22 10:31:11.522517,701.400000,0.166687,3.310414,-0.016875,-0.335138
2025-04-22 10:31:11.728868,707.000000,0.134063,2.662481,-0.046312,-0.919766
2025-04-22 10:31:11.922284,711.800000,0.102938,2.044339,-0.079125,-1.571422
2025-04-22 10:31:12.127562,717.800000,0.078375,1.556528,-0.112125,-2.226802
2025-04-22 10:31:12.322391,722.400000,0.054750,1.087335,-0.147187,-2.923144
2025-04-22 10:31:12.524265,729.400000,0.018187,0.361204,-0.162750,-3.232215
2025-04-22 10:31:12.728318,734.400000,-0.012000,-0.238320,-0.187125,-3.716303
2025-04-22 10:31:12.922255,740.400000,-0.053437,-1.061269,-0.214688,-4.263694
2025-04-22 10:31:13.126131,747.400000,-0.069187,-1.374064,-0.221625,-4.401472
2025-04-22 10:31:13.322277,753.400000,-0.107813,-2.141156,-0.231750,-4.602555
2025-04-22 10:31:13.526561,759.800000,-0.137250,-2.725785,-0.240750,-4.781295
2025-04-22 10:31:13.722431,765.400000,-0.161438,-3.206149,-0.248062,-4.926521
2025-04-22 10:31:13.926110,771.600000,-0.176063,-3.496601,-0.252000,-5.004720
2025-04-22 10:31:14.133603,778.800000,-0.205687,-4.084954,-0.253875,-5.041958
2025-04-22 10:31:14.323209,783.400000,-0.224438,-4.457329,-0.255188,-5.068024
2025-04-22 10:31:14.529405,788.800000,-0.226875,-4.505737,-0.223500,-4.438710
2025-04-22 10:31:14.725486,794.400000,-0.241687,-4.799914,-0.214500,-4.259970
2025-04-22 10:31:14.932046,799.800000,-0.250312,-4.971206,-0.196875,-3.909937
2025-04-22 10:31:15.329751,810.000000,-0.246938,-4.904179,-0.153750,-3.053475
2025-04-22 10:31:15.523471,814.600000,-0.250688,-4.978654,-0.130125,-2.584282
2025-04-22 10:31:15.728637,821.600000,-0.233437,-4.636069,-0.105750,-2.100195
2025-04-22 10:31:15.922454,828.000000,-0.225000,-4.468500,-0.076688,-1.523014
2025-04-22 10:31:16.132776,833.400000,-0.196500,-3.902490,-0.033750,-0.670275
2025-04-22 10:31:16.322493,837.200000,-0.185438,-3.682789,-0.006375,-0.126607
2025-04-22 10:31:16.527205,842.400000,-0.160125,-3.180082,0.012937,0.256939
2025-04-22 10:31:16.722304,847.000000,-0.133313,-2.647586,0.048938,0.971899
2025-04-22 10:31:16.922323,853.000000,-0.105000,-2.085300,0.081375,1.616108
2025-04-22 10:31:17.133912,857.000000,-0.081187,-1.612384,0.102938,2.044339
2025-04-22 10:31:17.323497,863.800000,-0.045937,-0.912319,0.145875,2.897077
2025-04-22 10:31:17.530347,870.600000,-0.016125,-0.320242,0.157312,3.124226
2025-04-22 10:31:17.722333,877.200000,0.016313,0.323966,0.183000,3.634380
2025-04-22 10:31:17.922202,881.800000,0.047625,0.945832,0.216375,4.297207
2025-04-22 10:31:18.122213,888.000000,0.072938,1.448539,0.214125,4.252523
2025-04-22 10:31:18.325573,894.200000,0.091875,1.824637,0.232500,4.617450
2025-04-22 10:31:18.522067,901.200000,0.133500,2.651310,0.239437,4.755229
2025-04-22 10:31:18.725163,908.400000,0.155438,3.086989,0.255188,5.068024
2025-04-22 10:31:18.922109,915.400000,0.178500,3.545010,0.252563,5.015891
2025-04-22 10:31:19.122361,922.400000,0.203437,4.040269,0.254625,5.056852
2025-04-22 10:31:19.324470,929.600000,0.220312,4.375406,0.237187,4.710544
2025-04-22 10:31:19.522066,936.600000,0.243375,4.833427,0.225188,4.472224
2025-04-22 10:31:19.722273,943.400000,0.238313,4.732886,0.220312,4.375406
2025-04-22 10:31:19.927091,949.400000,0.245062,4.866941,0.199687,3.965794
2025-04-22 10:31:20.122355,955.400000,0.255937,5.082919,0.175125,3.477982
2025-04-22 10:31:20.323604,962.600000,0.250125,4.967483,0.157500,3.127950
2025-04-22 10:31:20.522370,969.200000,0.240187,4.770124,0.127875,2.539597
2025-04-22 10:31:20.723672,975.000000,0.237937,4.725439,0.092625,1.839533
2025-04-22 10:31:20.929664,979.200000,0.220875,4.386577,0.077063,1.530461
2025-04-22 10:31:21.134373,985.000000,0.213375,4.237628,0.044625,0.886252
2025-04-22 10:31:21.325165,991.000000,0.181500,3.604590,0.013688,0.271834
2025-04-22 10:31:21.522353,994.800000,0.165375,3.284347,-0.016688,-0.331414
2025-04-22 10:31:21.731227,1001.200000,0.144000,2.859840,-0.062250,-1.236285
2025-04-22 10:31:22.130103,1012.000000,0.081937,1.627279,-0.116437,-2.312449
2025-04-22 10:31:22.326133,1018.600000,0.050063,0.994241,-0.136125,-2.703442
2025-04-22 10:31:22.524574,1024.800000,0.024188,0.480364,-0.164625,-3.269452
2025-04-22 10:31:22.728098,1029.400000,-0.009375,-0.186187,-0.186938,-3.712579
2025-04-22 10:31:22.922116,1035.800000,-0.048375,-0.960727,-0.203437,-4.040269
2025-04-22 10:31:23.125972,1041.000000,-0.068625,-1.362893,-0.218062,-4.330721
2025-04-22 10:31:23.324331,1046.200000,-0.097500,-1.936350,-0.237375,-4.714268
2025-04-22 10:31:23.530017,1053.200000,-0.137250,-2.725785,-0.240187,-4.770124
2025-04-22 10:31:23.724394,1060.200000,-0.152250,-3.023685,-0.247125,-4.907903
2025-04-22 10:31:23.928124,1067.200000,-0.190688,-3.787054,-0.258375,-5.131328
2025-04-22 10:31:24.122093,1073.800000,-0.200813,-3.988136,-0.245062,-4.866941
2025-04-22 10:31:24.329119,1079.000000,-0.222750,-4.423815,-0.247312,-4.911626
2025-04-22 10:31:24.522056,1084.600000,-0.232687,-4.621174,-0.231375,-4.595108
2025-04-22 10:31:24.728183,1091.200000,-0.248250,-4.930245,-0.211312,-4.196666
2025-04-22 10:31:24.924387,1097.600000,-0.245625,-4.878113,-0.202687,-4.025374
2025-04-22 10:31:25.125081,1104.000000,-0.257437,-5.112709,-0.181125,-3.597142
2025-04-22 10:31:25.322250,1111.200000,-0.252188,-5.008444,-0.161062,-3.198701
2025-04-22 10:31:25.523438,1116.600000,-0.247500,-4.915350,-0.135187,-2.684824
2025-04-22 10:31:25.729788,1121.600000,-0.234563,-4.658411,-0.109875,-2.182117
2025-04-22 10:31:25.923421,1128.000000,-0.228750,-4.542975,-0.073313,-1.455986
2025-04-22 10:31:26.128165,1133.600000,-0.211688,-4.204114,-0.046875,-0.930937
2025-04-22 10:31:26.324595,1137.800000,-0.186750,-3.708855,-0.017438,-0.346309
2025-04-22 10:31:26.526875,1144.200000,-0.168000,-3.336480,0.018937,0.376099
2025-04-22 10:31:26.722077,1149.400000,-0.145313,-2.885906,0.052125,1.035203
2025-04-22 10:31:26.923958,1155.800000,-0.109500,-2.174670,0.074063,1.470881
2025-04-22 10:31:27.130835,1162.400000,-0.084750,-1.683135,0.112125,2.226802
2025-04-22 10:31:27.324875,1166.800000,-0.044625,-0.886252,0.136687,2.714614
2025-04-22 10:31:27.528624,1170.800000,-0.020438,-0.405889,0.169687,3.369994
2025-04-22 10:31:27.722162,1176.000000,0.010875,0.215977,0.181500,3.604590
2025-04-22 10:31:27.925633,1181.600000,0.044437,0.882529,0.214500,4.259970
2025-04-22 10:31:28.132395,1188.000000,0.078937,1.567699,0.231187,4.591384
2025-04-22 10:31:28.323976,1192.800000,0.107813,2.141156,0.241875,4.803637
2025-04-22 10:31:28.523460,1199.600000,0.137063,2.722061,0.248438,4.933969
2025-04-22 10:31:28.724384,1206.400000,0.158438,3.146569,0.252000,5.004720
2025-04-22 10:31:28.928153,1212.400000,0.173437,3.444469,0.262500,5.213250
2025-04-22 10:31:29.135240,1218.200000,0.208687,4.144534,0.252563,5.015891
2025-04-22 10:31:29.325025,1222.800000,0.222000,4.408920,0.239437,4.755229
2025-04-22 10:31:29.532505,1227.800000,0.238687,4.740334,0.234187,4.650964
2025-04-22 10:31:29.732291,1231.400000,0.246375,4.893008,0.211875,4.207838
2025-04-22 10:31:29.923909,1237.200000,0.244312,4.852046,0.204750,4.066335
2025-04-22 10:31:30.131103,1243.600000,0.253875,5.041958,0.178687,3.548734
2025-04-22 10:31:30.324210,1247.400000,0.256125,5.086642,0.160688,3.191254
2025-04-22 10:31:30.525672,1251.800000,0.241500,4.796190,0.123938,2.461399
2025-04-22 10:31:30.724422,1256.800000,0.230437,4.576489,0.103125,2.048062
2025-04-22 10:31:31.126938,1266.000000,0.201375,3.999308,0.043687,0.867634
2025-04-22 10:31:31.322171,1270.800000,0.194062,3.854081,0.014063,0.279281
2025-04-22 10:31:31.522517,1276.800000,0.159375,3.165187,-0.006938,-0.137779
2025-04-22 10:31:31.728229,1282.800000,0.139500,2.770470,-0.045187,-0.897424
2025-04-22 10:31:31.922170,1289.400000,0.111375,2.211908,-0.080250,-1.593765
2025-04-22 10:31:32.122568,1296.400000,0.083062,1.649621,-0.109500,-2.174670
2025-04-22 10:31:32.330118,1302.800000,0.046687,0.927214,-0.142687,-2.833774
2025-04-22 10:31:32.522261,1310.000000,0.025687,0.510154,-0.158250,-3.142845
2025-04-22 10:31:32.726155,1315.400000,-0.005437,-0.107989,-0.199313,-3.958346
2025-04-22 10:31:32.924510,1320.000000,-0.034875,-0.692617,-0.198375,-3.939727
2025-04-22 10:31:33.124542,1326.400000,-0.076688,-1.523014,-0.222188,-4.412644
2025-04-22 10:31:33.322321,1332.200000,-0.094875,-1.884217,-0.235500,-4.677030
2025-04-22 10:31:33.522545,1336.000000,-0.133687,-2.655034,-0.239063,-4.747781
2025-04-22 10:31:33.727314,1342.400000,-0.156562,-3.109331,-0.250500,-4.974930
2025-04-22 10:31:33.922181,1347.200000,-0.186000,-3.693960,-0.244688,-4.859494
2025-04-22 10:31:34.130294,1352.600000,-0.198750,-3.947175,-0.250312,-4.971206
2025-04-22 10:31:34.322031,1357.400000,-0.217875,-4.326998,-0.237000,-4.706820
2025-04-22 10:31:34.527131,1364.000000,-0.224625,-4.461053,-0.231937,-4.606279
2025-04-22 10:31:34.724467,1368.000000,-0.250125,-4.967483,-0.215812,-4.286036
2025-04-22 10:31:34.924142,1373.800000,-0.250875,-4.982378,-0.212062,-4.211561
2025-04-22 10:31:35.130513,1380.800000,-0.249188,-4.948864,-0.180000,-3.574800
2025-04-22 10:31:35.322138,1387.000000,-0.246188,-4.889284,-0.161625,-3.209872
