Timestamp,Time,LVDT1_Voltage,LVDT1_Displacement,LVDT2_Voltage,LVDT2_Displacement
2025-04-26 23:55:22.468842,2.950000,0.141618,3.003197,0.147691,3.309837
2025-04-26 23:55:22.534215,3.000000,0.140719,2.985334,0.120853,2.723159
2025-04-26 23:55:22.550255,3.050000,0.129514,2.762812,0.120762,2.721184
2025-04-26 23:55:22.586905,3.100000,0.126265,2.698290,0.124274,2.797950
2025-04-26 23:55:22.626774,3.150000,0.119173,2.557434,0.119144,2.685801
2025-04-26 23:55:22.690080,3.200000,0.119302,2.559996,0.104811,2.372494
2025-04-26 23:55:22.738234,3.250000,0.099155,2.159881,0.108596,2.455222
2025-04-26 23:55:22.786201,3.300000,0.093990,2.057297,0.100893,2.286841
2025-04-26 23:55:22.826488,3.350000,0.085814,1.894928,0.088281,2.011140
2025-04-26 23:55:22.890263,3.400000,0.087633,1.931060,0.083321,1.902712
2025-04-26 23:55:22.938276,3.450000,0.066556,1.512467,0.078180,1.790333
2025-04-26 23:55:22.986557,3.500000,0.063861,1.458939,0.068166,1.571418
2025-04-26 23:55:23.034598,3.550000,0.067874,1.538645,0.063048,1.459551
2025-04-26 23:55:23.082897,3.600000,0.057068,1.324019,0.044235,1.048301
2025-04-26 23:55:23.141475,3.650000,0.042854,1.041736,0.033089,0.804638
2025-04-26 23:55:23.189469,3.700000,0.037656,0.938512,0.025976,0.649154
2025-04-26 23:55:23.237778,3.750000,0.023392,0.655219,0.031112,0.761419
2025-04-26 23:55:23.285816,3.800000,0.029136,0.769299,0.026072,0.651260
2025-04-26 23:55:23.357769,3.850000,0.009736,0.384016,0.005806,0.208243
2025-04-26 23:55:23.554793,3.900000,-0.029041,-0.386102,-0.033182,-0.644032
2025-04-26 23:55:23.592802,3.950000,-0.028941,-0.384109,-0.026773,-0.503945
2025-04-26 23:55:23.609733,4.000000,-0.036793,-0.540053,-0.031882,-0.615614
2025-04-26 23:55:23.641440,4.050000,-0.038337,-0.570708,-0.033244,-0.645397
2025-04-26 23:55:23.673473,4.100000,-0.036597,-0.536149,-0.041200,-0.819313
2025-04-26 23:55:23.705238,4.150000,-0.046103,-0.724946,-0.051501,-1.044501
2025-04-26 23:55:23.737087,4.200000,-0.046325,-0.729365,-0.051068,-1.035024
2025-04-26 23:55:23.769059,4.250000,-0.053283,-0.867547,-0.054411,-1.108103
2025-04-26 23:55:23.792372,4.300000,-0.066772,-1.135424,-0.062036,-1.274799
2025-04-26 23:55:23.826005,4.350000,-0.059165,-0.984349,-0.060938,-1.250795
2025-04-26 23:55:23.889827,4.400000,-0.066500,-1.130031,-0.066236,-1.366608
2025-04-26 23:55:23.938061,4.450000,-0.075035,-1.299538,-0.091734,-1.923983
2025-04-26 23:55:23.986285,4.500000,-0.092349,-1.643392,-0.081368,-1.697386
2025-04-26 23:55:24.034291,4.550000,-0.100345,-1.802190,-0.090156,-1.889488
2025-04-26 23:55:24.098482,4.600000,-0.109215,-1.978358,-0.098359,-2.068810
2025-04-26 23:55:24.146984,4.650000,-0.101182,-1.818811,-0.122016,-2.585959
2025-04-26 23:55:24.194991,4.700000,-0.106959,-1.933538,-0.124760,-2.645945
2025-04-26 23:55:24.243302,4.750000,-0.131330,-2.417553,-0.127201,-2.699287
2025-04-26 23:55:24.291524,4.800000,-0.137397,-2.538038,-0.135663,-2.884276
2025-04-26 23:55:24.359446,4.850000,-0.128911,-2.369523,-0.146647,-3.124377
2025-04-26 23:55:24.558438,4.900000,-0.168207,-3.149925,-0.166398,-3.556146
2025-04-26 23:55:24.576580,4.950000,-0.168487,-3.155496,-0.168394,-3.599770
2025-04-26 23:55:24.596340,5.000000,-0.170226,-3.190025,-0.164919,-3.523816
2025-04-26 23:55:24.625551,5.050000,-0.172920,-3.243535,-0.175804,-3.761761
2025-04-26 23:55:24.657466,5.100000,-0.179214,-3.368538,-0.185806,-3.980403
2025-04-26 23:55:24.689612,5.150000,-0.181448,-3.412900,-0.177828,-3.805992
2025-04-26 23:55:24.721841,5.200000,-0.182822,-3.440181,-0.182774,-3.914119
2025-04-26 23:55:24.753894,5.250000,-0.195466,-3.691305,-0.178833,-3.827975
2025-04-26 23:55:24.785673,5.300000,-0.185109,-3.485605,-0.194130,-4.162356
2025-04-26 23:55:24.836068,5.350000,-0.185825,-3.499823,-0.193708,-4.153137
2025-04-26 23:55:24.890433,5.400000,-0.197773,-3.737117,-0.197709,-4.240594
2025-04-26 23:55:24.938441,5.450000,-0.198366,-3.748881,-0.203789,-4.373506
2025-04-26 23:55:24.986074,5.500000,-0.213311,-4.045708,-0.199819,-4.286723
2025-04-26 23:55:25.034067,5.550000,-0.204026,-3.861307,-0.216678,-4.655252
2025-04-26 23:55:25.093157,5.600000,-0.217789,-4.134623,-0.222658,-4.785995
2025-04-26 23:55:25.141213,5.650000,-0.222757,-4.233297,-0.213484,-4.585448
2025-04-26 23:55:25.189016,5.700000,-0.224996,-4.277753,-0.216191,-4.644622
2025-04-26 23:55:25.237316,5.750000,-0.231747,-4.411841,-0.235641,-5.069793
2025-04-26 23:55:25.285278,5.800000,-0.221249,-4.203351,-0.235114,-5.058283
2025-04-26 23:55:25.358338,5.850000,-0.239553,-4.566867,-0.235766,-5.072519
2025-04-26 23:55:25.421263,5.900000,-0.230858,-4.394181,-0.241097,-5.189066
2025-04-26 23:55:25.563676,5.950000,-0.236296,-4.502174,-0.242600,-5.221924
2025-04-26 23:55:25.578094,6.000000,-0.251861,-4.811299,-0.254590,-5.484012
2025-04-26 23:55:25.608883,6.050000,-0.239862,-4.572998,-0.255464,-5.503134
2025-04-26 23:55:25.625601,6.100000,-0.247645,-4.727572,-0.253762,-5.465927
2025-04-26 23:55:25.657981,6.150000,-0.252131,-4.816656,-0.249270,-5.367728
2025-04-26 23:55:25.689939,6.200000,-0.238974,-4.555356,-0.256355,-5.522596
2025-04-26 23:55:25.738018,6.250000,-0.252621,-4.826396,-0.242224,-5.213701
2025-04-26 23:55:25.777051,6.300000,-0.242353,-4.622473,-0.252257,-5.433011
2025-04-26 23:55:25.842004,6.350000,-0.253602,-4.845869,-0.242879,-5.228015
2025-04-26 23:55:25.889960,6.400000,-0.255522,-4.884018,-0.249612,-5.375206
2025-04-26 23:55:25.938283,6.450000,-0.252035,-4.814763,-0.244284,-5.258728
2025-04-26 23:55:25.986359,6.500000,-0.250203,-4.778371,-0.240510,-5.176229
2025-04-26 23:55:26.034293,6.550000,-0.251847,-4.811023,-0.255156,-5.496401
2025-04-26 23:55:26.098485,6.600000,-0.238985,-4.555576,-0.256046,-5.515841
2025-04-26 23:55:26.146985,6.650000,-0.244882,-4.672707,-0.251888,-5.424949
2025-04-26 23:55:26.195255,6.700000,-0.253519,-4.844228,-0.248415,-5.349025
2025-04-26 23:55:26.243213,6.750000,-0.240095,-4.577631,-0.251932,-5.425918
2025-04-26 23:55:26.291471,6.800000,-0.247697,-4.728606,-0.250114,-5.386183
2025-04-26 23:55:26.439384,6.850000,-0.245679,-4.688521,-0.245273,-5.280356
2025-04-26 23:55:26.584837,6.900000,-0.224590,-4.269701,-0.220756,-4.744404
2025-04-26 23:55:26.615819,6.950000,-0.221428,-4.206899,-0.228146,-4.905950
2025-04-26 23:55:26.658426,7.000000,-0.221060,-4.199599,-0.214906,-4.616521
2025-04-26 23:55:26.690204,7.050000,-0.212467,-4.028933,-0.210486,-4.519906
2025-04-26 23:55:26.722369,7.100000,-0.220452,-4.187509,-0.212322,-4.560051
2025-04-26 23:55:26.754217,7.150000,-0.207337,-3.927059,-0.218353,-4.691888
2025-04-26 23:55:26.786515,7.200000,-0.208886,-3.957820,-0.217886,-4.681679
2025-04-26 23:55:26.810459,7.250000,-0.219970,-4.177953,-0.208611,-4.478915
2025-04-26 23:55:26.841362,7.300000,-0.207735,-3.934961,-0.201985,-4.334074
2025-04-26 23:55:26.859301,7.350000,-0.197928,-3.740186,-0.208904,-4.485324
2025-04-26 23:55:26.891220,7.400000,-0.201800,-3.817095,-0.206988,-4.443433
2025-04-26 23:55:26.938729,7.450000,-0.192132,-3.625078,-0.192676,-4.130581
2025-04-26 23:55:26.987072,7.500000,-0.204582,-3.872335,-0.193888,-4.157082
2025-04-26 23:55:27.035050,7.550000,-0.196981,-3.721383,-0.182318,-3.904157
2025-04-26 23:55:27.083038,7.600000,-0.178109,-3.346577,-0.176717,-3.781722
2025-04-26 23:55:27.141973,7.650000,-0.182784,-3.439432,-0.186144,-3.987797
2025-04-26 23:55:27.190007,7.700000,-0.179445,-3.373123,-0.168549,-3.603173
2025-04-26 23:55:27.238284,7.750000,-0.174738,-3.279636,-0.166363,-3.555373
2025-04-26 23:55:27.286316,7.800000,-0.159058,-2.968232,-0.153529,-3.274832
2025-04-26 23:55:27.358372,7.850000,-0.162576,-3.038099,-0.157744,-3.366968
2025-04-26 23:55:27.389883,7.900000,-0.158223,-2.951652,-0.146670,-3.124895
2025-04-26 23:55:27.453503,7.950000,-0.142651,-2.642387,-0.135833,-2.888001
2025-04-26 23:55:27.552156,8.000000,-0.131459,-2.420118,-0.135814,-2.887578
2025-04-26 23:55:27.576549,8.050000,-0.128709,-2.365493,-0.123881,-2.626712
2025-04-26 23:55:27.593563,8.100000,-0.127275,-2.337023,-0.127760,-2.711519
2025-04-26 23:55:27.640892,8.150000,-0.126264,-2.316950,-0.106699,-2.251131
2025-04-26 23:55:27.689362,8.200000,-0.120555,-2.203560,-0.099699,-2.098092
2025-04-26 23:55:27.737513,8.250000,-0.095247,-1.700945,-0.092878,-1.948999
2025-04-26 23:55:27.776952,8.300000,-0.105347,-1.901533,-0.104099,-2.194277
2025-04-26 23:55:27.841778,8.350000,-0.094072,-1.677615,-0.091210,-1.912534
2025-04-26 23:55:27.889731,8.400000,-0.079105,-1.380357,-0.089664,-1.878747
2025-04-26 23:55:27.937776,8.450000,-0.075139,-1.301596,-0.066713,-1.377036
2025-04-26 23:55:27.985709,8.500000,-0.074386,-1.286657,-0.070201,-1.453276
2025-04-26 23:55:28.033827,8.550000,-0.058490,-0.970961,-0.056994,-1.164565
2025-04-26 23:55:28.099852,8.600000,-0.059808,-0.997138,-0.053703,-1.092619
2025-04-26 23:55:28.147980,8.650000,-0.041408,-0.631700,-0.043359,-0.866502
2025-04-26 23:55:28.195975,8.700000,-0.043807,-0.679353,-0.032426,-0.627515
2025-04-26 23:55:28.244050,8.750000,-0.027251,-0.350550,-0.034354,-0.669658
2025-04-26 23:55:28.291973,8.800000,-0.017887,-0.164575,-0.014189,-0.228859
2025-04-26 23:55:28.343802,8.850000,-0.017950,-0.165835,-0.002720,0.021857
2025-04-26 23:55:28.486649,8.900000,0.009622,0.381753,0.006381,0.220802
2025-04-26 23:55:28.546465,8.950000,0.018636,0.560773,0.017155,0.456329
2025-04-26 23:55:28.576633,9.000000,0.029375,0.774054,0.024608,0.619238
2025-04-26 23:55:28.593502,9.050000,0.023338,0.654157,0.019776,0.513622
2025-04-26 23:55:28.625870,9.100000,0.040971,1.004346,0.032144,0.783993
2025-04-26 23:55:28.657978,9.150000,0.037874,0.942826,0.047090,1.110714
2025-04-26 23:55:28.690383,9.200000,0.038940,0.964007,0.045519,1.076367
2025-04-26 23:55:28.738191,9.250000,0.044900,1.082371,0.042596,1.012466
2025-04-26 23:55:28.777155,9.300000,0.063946,1.460620,0.053731,1.255889
2025-04-26 23:55:28.841230,9.350000,0.062879,1.439432,0.063397,1.467167
2025-04-26 23:55:28.889100,9.400000,0.078640,1.752453,0.074646,1.713091
2025-04-26 23:55:28.937053,9.450000,0.074148,1.663231,0.072637,1.669172
2025-04-26 23:55:28.985059,9.500000,0.083336,1.845706,0.086037,1.962090
2025-04-26 23:55:29.033064,9.550000,0.084146,1.861805,0.088864,2.023889
2025-04-26 23:55:29.092284,9.600000,0.098755,2.151936,0.107910,2.440234
2025-04-26 23:55:29.140468,9.650000,0.118989,2.553774,0.119274,2.688646
2025-04-26 23:55:29.188311,9.700000,0.121188,2.597445,0.112216,2.534352
2025-04-26 23:55:29.236323,9.750000,0.126340,2.699770,0.125665,2.828361
2025-04-26 23:55:29.284323,9.800000,0.121079,2.595286,0.131166,2.948601
2025-04-26 23:55:29.404838,9.850000,0.136671,2.904935,0.148875,3.335716
2025-04-26 23:55:29.436394,9.900000,0.152813,3.225525,0.156540,3.503283
2025-04-26 23:55:29.483911,9.950000,0.148177,3.133450,0.152598,3.417105
2025-04-26 23:55:29.532335,10.000000,0.166297,3.493310,0.169767,3.792426
2025-04-26 23:55:29.554651,10.050000,0.171588,3.598405,0.159408,3.565968
2025-04-26 23:55:29.568779,10.100000,0.166690,3.501121,0.166864,3.728969
2025-04-26 23:55:29.641581,10.150000,0.170880,3.584339,0.168261,3.759507
2025-04-26 23:55:29.689890,10.200000,0.185622,3.877109,0.180001,4.016133
2025-04-26 23:55:29.738008,10.250000,0.176055,3.687118,0.179945,4.014912
2025-04-26 23:55:29.777121,10.300000,0.183121,3.827432,0.189778,4.229856
2025-04-26 23:55:29.825949,10.350000,0.184369,3.852221,0.190179,4.238622
2025-04-26 23:55:29.889538,10.400000,0.209074,4.342858,0.204177,4.544638
2025-04-26 23:55:29.937778,10.450000,0.204958,4.261124,0.214619,4.772881
2025-04-26 23:55:29.985781,10.500000,0.210507,4.371333,0.207573,4.618873
2025-04-26 23:55:30.033798,10.550000,0.202214,4.206630,0.216643,4.817128
2025-04-26 23:55:30.097981,10.600000,0.220675,4.573272,0.213950,4.758269
2025-04-26 23:55:30.146482,10.650000,0.221286,4.585396,0.216711,4.818630
2025-04-26 23:55:30.194797,10.700000,0.216204,4.484470,0.228519,5.076736
2025-04-26 23:55:30.242590,10.750000,0.229480,4.748135,0.236804,5.257855
2025-04-26 23:55:30.290253,10.800000,0.239387,4.944875,0.240843,5.346139
2025-04-26 23:55:30.324086,10.850000,0.227173,4.702320,0.234955,5.217438
2025-04-26 23:55:30.421470,10.900000,0.230314,4.764689,0.243346,5.400862
2025-04-26 23:55:30.468777,10.950000,0.244265,5.041769,0.241549,5.361584
2025-04-26 23:55:30.528249,11.000000,0.242557,5.007833,0.237520,5.273513
2025-04-26 23:55:30.546564,11.050000,0.242636,5.009401,0.246263,5.464622
2025-04-26 23:55:30.577183,11.100000,0.253815,5.231429,0.246114,5.461381
2025-04-26 23:55:30.641491,11.150000,0.253856,5.232240,0.244699,5.430440
2025-04-26 23:55:30.689401,11.200000,0.255359,5.262080,0.244996,5.436927
2025-04-26 23:55:30.737525,11.250000,0.257407,5.302753,0.244339,5.422567
2025-04-26 23:55:30.784957,11.300000,0.239372,4.944584,0.248202,5.507015
2025-04-26 23:55:30.842312,11.350000,0.243937,5.035238,0.244166,5.418791
2025-04-26 23:55:30.890355,11.400000,0.257955,5.313652,0.240784,5.344855
2025-04-26 23:55:30.938421,11.450000,0.250208,5.159782,0.250110,5.548721
2025-04-26 23:55:30.986507,11.500000,0.239823,4.953546,0.243293,5.399693
2025-04-26 23:55:31.034526,11.550000,0.248364,5.123166,0.247116,5.483278
2025-04-26 23:55:31.093157,11.600000,0.244773,5.051847,0.257920,5.719444
2025-04-26 23:55:31.141472,11.650000,0.254833,5.251634,0.239532,5.317481
2025-04-26 23:55:31.189007,11.700000,0.245300,5.062315,0.243922,5.413462
2025-04-26 23:55:31.237279,11.750000,0.238335,4.923996,0.242044,5.372398
2025-04-26 23:55:31.285224,11.800000,0.234551,4.848833,0.252496,5.600889
2025-04-26 23:55:31.357710,11.850000,0.246148,5.079149,0.233869,5.193684
2025-04-26 23:55:31.468348,11.900000,0.245383,5.063965,0.236625,5.253946
2025-04-26 23:55:31.523297,11.950000,0.236989,4.897265,0.229278,5.093339
2025-04-26 23:55:31.542730,12.000000,0.222037,4.600312,0.225062,5.001176
2025-04-26 23:55:31.559915,12.050000,0.225766,4.674366,0.224082,4.979756
2025-04-26 23:55:31.581839,12.100000,0.227438,4.707587,0.226388,5.030154
2025-04-26 23:55:31.642116,12.150000,0.228283,4.724368,0.230709,5.124624
2025-04-26 23:55:31.690379,12.200000,0.222891,4.617275,0.213561,4.749763
2025-04-26 23:55:31.738191,12.250000,0.217893,4.518006,0.223910,4.975987
2025-04-26 23:55:31.786009,12.300000,0.222844,4.616347,0.216899,4.822731
2025-04-26 23:55:31.841797,12.350000,0.212308,4.407087,0.214823,4.777345
2025-04-26 23:55:31.889821,12.400000,0.212287,4.406687,0.194735,4.338234
2025-04-26 23:55:31.938077,12.450000,0.200605,4.174683,0.199188,4.435578
2025-04-26 23:55:31.986015,12.500000,0.191508,3.994004,0.196628,4.379600
2025-04-26 23:55:32.034011,12.550000,0.200503,4.172640,0.198387,4.418054
2025-04-26 23:55:32.093157,12.600000,0.175057,3.667298,0.187288,4.175432
2025-04-26 23:55:32.141473,12.650000,0.171157,3.589833,0.173409,3.872033
2025-04-26 23:55:32.188982,12.700000,0.169624,3.559382,0.179734,4.010311
2025-04-26 23:55:32.237276,12.750000,0.166116,3.489718,0.177409,3.959482
2025-04-26 23:55:32.285281,12.800000,0.155247,3.273867,0.170259,3.803173
2025-04-26 23:55:32.341797,12.850000,0.151499,3.199431,0.161088,3.602711
2025-04-26 23:55:32.405439,12.900000,0.141867,3.008140,0.145679,3.265863
2025-04-26 23:55:32.485035,12.950000,0.139477,2.960676,0.131241,2.950255
2025-04-26 23:55:32.526927,13.000000,0.131666,2.805537,0.122721,2.763995
2025-04-26 23:55:32.552778,13.050000,0.131645,2.805123,0.129494,2.912056
2025-04-26 23:55:32.576154,13.100000,0.127785,2.728460,0.131308,2.951701
2025-04-26 23:55:32.641314,13.150000,0.109762,2.370534,0.107568,2.432749
2025-04-26 23:55:32.688876,13.200000,0.103985,2.255804,0.109943,2.484681
2025-04-26 23:55:32.737022,13.250000,0.112590,2.426688,0.097995,2.223487
2025-04-26 23:55:32.777141,13.300000,0.096930,2.115685,0.102003,2.311109
2025-04-26 23:55:32.841718,13.350000,0.098247,2.141837,0.083968,1.916849
2025-04-26 23:55:32.889716,13.400000,0.089786,1.973816,0.086515,1.972532
2025-04-26 23:55:32.937783,13.450000,0.068759,1.556206,0.070361,1.619406
2025-04-26 23:55:32.985803,13.500000,0.063501,1.451783,0.058047,1.350219
2025-04-26 23:55:33.033823,13.550000,0.056767,1.318049,0.058405,1.358047
2025-04-26 23:55:33.097848,13.600000,0.045524,1.094763,0.054357,1.269561
2025-04-26 23:55:33.145981,13.650000,0.040607,0.997110,0.044325,1.050267
2025-04-26 23:55:33.193774,13.700000,0.044465,1.073740,0.023293,0.590503
2025-04-26 23:55:33.242013,13.750000,0.025809,0.703219,0.021201,0.544781
2025-04-26 23:55:33.289676,13.800000,0.022669,0.640874,0.014131,0.390213
2025-04-26 23:55:33.358077,13.850000,0.008198,0.353463,0.012543,0.355507
2025-04-26 23:55:33.390218,13.900000,0.011768,0.424366,0.007720,0.250067
2025-04-26 23:55:33.469563,13.950000,-0.016938,-0.145735,-0.019002,-0.334067
2025-04-26 23:55:33.529256,14.000000,-0.016488,-0.136787,-0.021506,-0.388800
2025-04-26 23:55:33.558240,14.050000,-0.022114,-0.248523,-0.029368,-0.560671
2025-04-26 23:55:33.575805,14.100000,-0.029083,-0.386930,-0.023476,-0.431877
2025-04-26 23:55:33.626935,14.150000,-0.030978,-0.424561,-0.025041,-0.466081
2025-04-26 23:55:33.691577,14.200000,-0.042922,-0.661772,-0.042599,-0.849891
2025-04-26 23:55:33.739706,14.250000,-0.055556,-0.912680,-0.053194,-1.081506
2025-04-26 23:55:33.788025,14.300000,-0.049385,-0.790132,-0.064810,-1.335418
2025-04-26 23:55:33.825690,14.350000,-0.062298,-1.046574,-0.072670,-1.507254
2025-04-26 23:55:33.877104,14.400000,-0.079747,-1.393125,-0.062963,-1.295059
2025-04-26 23:55:33.941731,14.450000,-0.082405,-1.445908,-0.077493,-1.612673
2025-04-26 23:55:33.989414,14.500000,-0.085047,-1.498377,-0.088516,-1.853647
2025-04-26 23:55:34.037785,14.550000,-0.097302,-1.741752,-0.098178,-2.064861
2025-04-26 23:55:34.085864,14.600000,-0.106336,-1.921180,-0.101252,-2.132050
2025-04-26 23:55:34.133814,14.650000,-0.116492,-2.122883,-0.107957,-2.278612
2025-04-26 23:55:34.198397,14.700000,-0.121283,-2.218013,-0.118224,-2.503060
2025-04-26 23:55:34.246483,14.750000,-0.126033,-2.312354,-0.117253,-2.481838
2025-04-26 23:55:34.294533,14.800000,-0.122595,-2.244071,-0.138563,-2.947662
2025-04-26 23:55:34.373046,14.850000,-0.143887,-2.666935,-0.138015,-2.935688
2025-04-26 23:55:34.452746,14.900000,-0.137287,-2.535852,-0.146297,-3.116737
2025-04-26 23:55:34.519326,14.950000,-0.152466,-2.837317,-0.164901,-3.523427
2025-04-26 23:55:34.534329,15.000000,-0.159431,-2.975632,-0.159858,-3.413172
2025-04-26 23:55:34.551383,15.050000,-0.168495,-3.155656,-0.174329,-3.729520
2025-04-26 23:55:34.575461,15.100000,-0.156325,-2.913953,-0.171801,-3.674262
2025-04-26 23:55:34.642169,15.150000,-0.179254,-3.369335,-0.171657,-3.671098
2025-04-26 23:55:34.690366,15.200000,-0.181373,-3.411406,-0.175707,-3.759638
2025-04-26 23:55:34.738197,15.250000,-0.180896,-3.401932,-0.176758,-3.782603
2025-04-26 23:55:34.777091,15.300000,-0.189194,-3.566744,-0.195759,-4.197976
2025-04-26 23:55:34.841261,15.350000,-0.187466,-3.532413,-0.189890,-4.069686
2025-04-26 23:55:34.888699,15.400000,-0.202582,-3.832616,-0.203236,-4.361419
2025-04-26 23:55:34.937019,15.450000,-0.211713,-4.013967,-0.198690,-4.262039
2025-04-26 23:55:34.985104,15.500000,-0.217722,-4.133294,-0.219158,-4.709485
2025-04-26 23:55:35.033048,15.550000,-0.208501,-3.950166,-0.223070,-4.794989
2025-04-26 23:55:35.092601,15.600000,-0.217593,-4.130743,-0.209992,-4.509115
2025-04-26 23:55:35.140468,15.650000,-0.222318,-4.224578,-0.215517,-4.629879
2025-04-26 23:55:35.188285,15.700000,-0.230320,-4.383488,-0.228274,-4.908752
2025-04-26 23:55:35.236306,15.750000,-0.234274,-4.462021,-0.219838,-4.724339
2025-04-26 23:55:35.284816,15.800000,-0.224602,-4.269943,-0.235137,-5.058774
2025-04-26 23:55:35.326710,15.850000,-0.229337,-4.363970,-0.234619,-5.047456
2025-04-26 23:55:35.436934,15.900000,-0.246556,-4.705936,-0.244234,-5.257641
2025-04-26 23:55:35.469016,15.950000,-0.233642,-4.449479,-0.241129,-5.189762
2025-04-26 23:55:35.520658,16.000000,-0.233979,-4.456159,-0.251812,-5.423291
2025-04-26 23:55:35.551576,16.050000,-0.253103,-4.835966,-0.250307,-5.390392
2025-04-26 23:55:35.575651,16.100000,-0.247742,-4.729499,-0.253721,-5.465027
2025-04-26 23:55:35.642555,16.150000,-0.247371,-4.722135,-0.254500,-5.482057
