Timestamp,Expected_Time,Accel1_X,Accel1_Y,Accel1_Z,Accel1_Magnitude,Accel2_X,Accel2_Y,Accel2_Z,Accel2_Magnitude
2025-04-16 13:44:00.419536,0.180000,0.012213,0.296647,-0.518315,0.597327,0.010505,0.263791,-0.565564,0.624146
2025-04-16 13:44:00.421147,0.185000,0.013838,0.131505,-0.362008,0.385402,0.012121,0.099489,-0.410052,0.422123
2025-04-16 13:44:00.421651,0.190000,0.014084,0.077047,-0.289217,0.299635,0.012366,0.045308,-0.337631,0.340882
2025-04-16 13:44:00.422658,0.195000,0.014155,-0.032603,-0.122797,0.127838,0.012437,-0.063784,-0.172058,0.183921
2025-04-16 13:44:00.423837,0.200000,0.013466,-0.157664,0.083994,0.179149,0.011751,-0.188209,0.033681,0.191559
2025-04-16 13:44:00.425367,0.205000,0.011215,-0.304584,0.317797,0.440332,0.009512,-0.334381,0.266294,0.427567
2025-04-16 13:44:00.426407,0.210000,0.008755,-0.388549,0.423647,0.574912,0.007065,-0.417919,0.371606,0.559282
2025-04-16 13:44:00.427431,0.215000,0.005566,-0.454902,0.469604,0.653831,0.003892,-0.483934,0.417329,0.639039
2025-04-16 13:44:00.428455,0.220000,0.001601,-0.502570,0.452042,0.675959,-0.000054,-0.531360,0.399856,0.665002
2025-04-16 13:44:00.429956,0.225000,-0.005627,-0.535332,0.318307,0.622841,-0.007245,-0.563955,0.266802,0.623924
2025-04-16 13:44:00.430981,0.230000,-0.011516,-0.531400,0.170019,0.558055,-0.013103,-0.560043,0.119268,0.572752
2025-04-16 13:44:00.433713,0.235000,-0.030797,-0.422434,-0.286686,0.511457,-0.032286,-0.451632,-0.335113,0.563307
2025-04-16 13:44:00.435219,0.240000,-0.043447,-0.311725,-0.463455,0.560224,-0.044872,-0.341485,-0.510983,0.616222
2025-04-16 13:44:00.437750,0.245000,-0.067334,-0.079511,-0.480376,0.491545,-0.068638,-0.110453,-0.527817,0.543601
2025-04-16 13:44:00.439758,0.250000,-0.087979,0.111035,-0.243155,0.281413,-0.089177,0.079124,-0.291803,0.315218
2025-04-16 13:44:00.440262,0.255000,-0.093305,0.155545,-0.160734,0.242354,-0.094476,0.123407,-0.209802,0.261097
2025-04-16 13:44:00.442081,0.260000,-0.112766,0.294498,0.155320,0.351525,-0.113838,0.261653,0.104644,0.303927
2025-04-16 13:44:00.443116,0.265000,-0.123839,0.353332,0.313124,0.488084,-0.124855,0.320187,0.261646,0.431934
2025-04-16 13:44:00.444145,0.270000,-0.134717,0.394039,0.428366,0.597422,-0.135678,0.360687,0.376301,0.538615
2025-04-16 13:44:00.445142,0.275000,-0.145026,0.414940,0.486458,0.655628,-0.145934,0.381481,0.434097,0.596041
2025-04-16 13:44:00.445674,0.280000,-0.150395,0.418324,0.493163,0.663946,-0.151276,0.384849,0.440769,0.604376
2025-04-16 13:44:00.446713,0.285000,-0.160552,0.409259,0.456698,0.633911,-0.161381,0.375830,0.404489,0.575242
2025-04-16 13:44:00.448186,0.290000,-0.174037,0.362005,0.303818,0.503629,-0.174798,0.328816,0.252387,0.449859
2025-04-16 13:44:00.449215,0.295000,-0.182656,0.307263,0.146135,0.386172,-0.183373,0.274353,0.095506,0.343535
2025-04-16 13:44:00.450277,0.300000,-0.190753,0.234851,-0.036574,0.304761,-0.191428,0.202309,-0.086273,0.291577
2025-04-16 13:44:00.451416,0.305000,-0.198407,0.143211,-0.226669,0.333547,-0.199044,0.111135,-0.275402,0.357513
2025-04-16 13:44:00.452599,0.310000,-0.205101,0.038072,-0.386215,0.438951,-0.205703,0.006531,-0.434136,0.480448
2025-04-16 13:44:00.453679,0.315000,-0.209997,-0.061683,-0.475365,0.523331,-0.210575,-0.092717,-0.522832,0.571219
2025-04-16 13:44:00.455186,0.320000,-0.214724,-0.197123,-0.486030,0.566735,-0.215278,-0.227467,-0.533443,0.618584
2025-04-16 13:44:00.456287,0.325000,-0.216533,-0.286600,-0.408433,0.543915,-0.217077,-0.316489,-0.456241,0.596191
2025-04-16 13:44:00.457325,0.330000,-0.216904,-0.358876,-0.279357,0.503864,-0.217446,-0.388396,-0.327821,0.552812
2025-04-16 13:44:00.458435,0.335000,-0.215825,-0.419230,-0.100586,0.482133,-0.216373,-0.448444,-0.149960,0.520007
2025-04-16 13:44:00.459440,0.340000,-0.213509,-0.455982,0.075944,0.509188,-0.214068,-0.485008,0.025672,0.530771
2025-04-16 13:44:00.460441,0.345000,-0.209920,-0.473902,0.243744,0.572766,-0.210498,-0.502837,0.192618,0.578149
2025-04-16 13:44:00.461456,0.350000,-0.204981,-0.471992,0.384741,0.642510,-0.205584,-0.500937,0.332897,0.635628
2025-04-16 13:44:00.462461,0.355000,-0.198804,-0.449964,0.478532,0.686283,-0.199438,-0.479022,0.426212,0.671486
2025-04-16 13:44:00.463604,0.360000,-0.190249,-0.401347,0.515586,0.680517,-0.190927,-0.430652,0.463077,0.660571
2025-04-16 13:44:00.465110,0.365000,-0.176575,-0.302668,0.444259,0.565821,-0.177323,-0.332475,0.392113,0.543816
2025-04-16 13:44:00.466120,0.370000,-0.165948,-0.218088,0.328723,0.427972,-0.166750,-0.248325,0.277165,0.407788
2025-04-16 13:44:00.467126,0.375000,-0.154262,-0.122704,0.175290,0.263780,-0.155123,-0.153426,0.124513,0.251210
2025-04-16 13:44:00.468198,0.380000,-0.140673,-0.012876,-0.008899,0.141541,-0.141603,-0.044158,-0.058739,0.159536
2025-04-16 13:44:00.469202,0.385000,-0.126983,0.093353,-0.178142,0.237853,-0.127983,0.061531,-0.227121,0.267861
2025-04-16 13:44:00.469535,0.390000,-0.122262,0.128517,-0.229723,0.290236,-0.123286,0.096517,-0.278439,0.319442
2025-04-16 13:44:00.470565,0.395000,-0.107053,0.235459,-0.365366,0.447654,-0.108154,0.202914,-0.413393,0.473038
2025-04-16 13:44:00.471733,0.400000,-0.088883,0.348509,-0.457978,0.582325,-0.090077,0.315389,-0.505533,0.602618
2025-04-16 13:44:00.472730,0.405000,-0.072718,0.433797,-0.474367,0.646909,-0.073994,0.400243,-0.521839,0.661805
2025-04-16 13:44:00.473727,0.410000,-0.056070,0.505263,-0.430472,0.666139,-0.057431,0.471345,-0.478168,0.673876
2025-04-16 13:44:00.475233,0.415000,-0.030233,0.581222,-0.263244,0.638772,-0.031725,0.546918,-0.311790,0.630348
2025-04-16 13:44:00.476241,0.420000,-0.012651,0.607663,-0.103178,0.616491,-0.014232,0.573225,-0.152538,0.593344
2025-04-16 13:44:00.477238,0.425000,0.004837,0.613277,0.071339,0.617431,0.003166,0.578809,0.021090,0.579202
2025-04-16 13:44:00.478236,0.430000,0.022324,0.598194,0.241319,0.645422,0.020565,0.563804,0.190205,0.595379
2025-04-16 13:44:00.479234,0.435000,0.039645,0.563028,0.385932,0.683751,0.037798,0.528816,0.334083,0.626647
2025-04-16 13:44:00.480231,0.440000,0.056705,0.509122,0.488040,0.707534,0.054771,0.475185,0.435672,0.647001
2025-04-16 13:44:00.481228,0.445000,0.073394,0.438521,0.535545,0.696057,0.071375,0.404943,0.482934,0.634270
2025-04-16 13:44:00.482225,0.450000,0.089587,0.354003,0.522836,0.637731,0.087485,0.320855,0.470290,0.575998
2025-04-16 13:44:00.483223,0.455000,0.105192,0.258731,0.451589,0.530980,0.103011,0.226068,0.399405,0.470364
2025-04-16 13:44:00.484456,0.460000,0.123522,0.131505,0.296162,0.346789,0.121247,0.099489,0.244769,0.290707
2025-04-16 13:44:00.485454,0.465000,0.137446,0.025742,0.134394,0.193948,0.135101,-0.005736,0.083824,0.159096
2025-04-16 13:44:00.485986,0.470000,0.144508,-0.030185,0.042256,0.153555,0.142127,-0.061379,-0.007845,0.155013
2025-04-16 13:44:00.487476,0.475000,0.162826,-0.179093,-0.205659,0.317619,0.160351,-0.209529,-0.254498,0.366584
2025-04-16 13:44:00.491502,0.480000,0.200086,-0.448146,-0.420030,0.645983,0.197422,-0.477213,-0.467778,0.696795
2025-04-16 13:44:00.493510,0.485000,0.211298,-0.474410,-0.192139,0.553741,0.208577,-0.503343,-0.241047,0.595787
2025-04-16 13:44:00.495517,0.490000,0.217376,-0.422235,0.151071,0.498354,0.214624,-0.451433,0.100417,0.509842
2025-04-16 13:44:00.497559,0.495000,0.218352,-0.299585,0.452401,0.584890,0.215595,-0.329408,0.400214,0.561393
2025-04-16 13:44:00.499566,0.500000,0.214410,-0.132522,0.560282,0.614369,0.211673,-0.163195,0.507545,0.573620
2025-04-16 13:44:00.500023,0.505000,0.212867,-0.090878,0.551201,0.597824,0.210138,-0.121763,0.498511,0.554524
2025-04-16 13:44:00.500340,0.510000,0.211663,-0.061676,0.537487,0.580946,0.208940,-0.092709,0.484867,0.536047
2025-04-16 13:44:00.501366,0.515000,0.207041,0.033105,0.454297,0.500347,0.204342,0.001590,0.402100,0.451046
2025-04-16 13:44:00.502186,0.520000,0.202588,0.106964,0.351077,0.419211,0.199911,0.075073,0.299405,0.367755
2025-04-16 13:44:00.502906,0.525000,0.198145,0.168773,0.240518,0.354394,0.195491,0.136568,0.189409,0.304538
2025-04-16 13:44:00.505429,0.530000,0.179177,0.342468,-0.183381,0.427805,0.176619,0.309379,-0.232334,0.425310
2025-04-16 13:44:00.509431,0.535000,0.141003,0.405654,-0.399165,0.586319,0.138640,0.372243,-0.447020,0.598007
2025-04-16 13:44:00.510472,0.540000,0.130090,0.372684,-0.305395,0.499083,0.127782,0.339441,-0.353727,0.506628
2025-04-16 13:44:00.511498,0.545000,0.119159,0.321617,-0.164354,0.380327,0.116907,0.288633,-0.213404,0.377515
2025-04-16 13:44:00.512493,0.550000,0.108484,0.256437,0.001780,0.278446,0.106286,0.223786,-0.048115,0.252372
2025-04-16 13:44:00.513021,0.555000,0.102826,0.216477,0.094767,0.257713,0.100656,0.184028,0.044400,0.214405
2025-04-16 13:44:00.514045,0.560000,0.091924,0.130373,0.270651,0.314164,0.089810,0.098363,0.219388,0.256656
2025-04-16 13:44:00.515076,0.565000,0.081128,0.035351,0.422837,0.431998,0.079069,0.003824,0.370800,0.379155
2025-04-16 13:44:00.516147,0.570000,0.070220,-0.067695,0.533673,0.542512,0.068216,-0.098697,0.481072,0.495807
2025-04-16 13:44:00.517254,0.575000,0.059362,-0.173936,0.581922,0.610255,0.057414,-0.204398,0.529076,0.570085
2025-04-16 13:44:00.518594,0.580000,0.046942,-0.294510,0.541163,0.617898,0.045057,-0.324358,0.488524,0.588128
2025-04-16 13:44:00.519537,0.585000,0.038759,-0.369523,0.451761,0.584925,0.036916,-0.398990,0.399577,0.565877
2025-04-16 13:44:00.521705,0.590000,0.021960,-0.495113,0.118969,0.509679,0.020202,-0.523941,0.068478,0.528783
2025-04-16 13:44:00.522722,0.595000,0.015151,-0.525915,-0.056130,0.529119,0.013428,-0.554586,-0.105730,0.564734
2025-04-16 13:44:00.523787,0.600000,0.008801,-0.536375,-0.219921,0.579777,0.007110,-0.564993,-0.268687,0.625668
2025-04-16 13:44:00.525293,0.605000,0.001246,-0.511821,-0.374733,0.634340,-0.000407,-0.540564,-0.422712,0.686218
2025-04-16 13:44:00.526302,0.610000,-0.002869,-0.470211,-0.409001,0.623208,-0.004501,-0.499166,-0.456805,0.676652
2025-04-16 13:44:00.527359,0.615000,-0.006373,-0.406556,-0.378593,0.555573,-0.007987,-0.435835,-0.426553,0.609888
2025-04-16 13:44:00.528408,0.620000,-0.009041,-0.325632,-0.285260,0.433002,-0.010641,-0.355322,-0.333694,0.487564
2025-04-16 13:44:00.529501,0.625000,-0.010994,-0.225862,-0.134310,0.263008,-0.012584,-0.256059,-0.183512,0.315280
2025-04-16 13:44:00.530101,0.630000,-0.011720,-0.165947,-0.035648,0.170137,-0.013306,-0.196450,-0.085352,0.214603
2025-04-16 13:44:00.535345,0.635000,-0.009220,0.375461,0.604572,0.711733,-0.010819,0.342204,0.551611,0.649226
2025-04-16 13:44:00.545381,0.640000,0.012454,0.335482,-0.352731,0.486952,0.010744,0.302428,-0.400822,0.502231
2025-04-16 13:44:00.546488,0.645000,0.013611,0.232278,-0.248595,0.340497,0.011896,0.199749,-0.297216,0.358300
2025-04-16 13:44:00.552692,0.650000,0.006912,-0.323009,0.613597,0.693458,0.005231,-0.352713,0.560589,0.662340
2025-04-16 13:44:00.568382,0.655000,-0.119598,0.396658,0.409880,0.582789,-0.120635,0.363293,0.357909,0.524054
2025-04-16 13:44:00.570553,0.660000,-0.142441,0.454885,0.630357,0.790291,-0.143363,0.421223,0.577264,0.728845
2025-04-16 13:44:00.584116,0.665000,-0.215797,-0.508018,0.053530,0.554542,-0.216345,-0.536781,0.003372,0.578748
2025-04-16 13:44:00.585084,0.670000,-0.213565,-0.549971,0.223582,0.630925,-0.214124,-0.578520,0.172558,0.640555
2025-04-16 13:44:00.585588,0.675000,-0.211934,-0.564672,0.310297,0.678273,-0.212501,-0.593146,0.258833,0.681156
2025-04-16 13:44:00.599340,0.680000,-0.056941,0.407565,-0.286008,0.501151,-0.058298,0.374144,-0.334439,0.505205
2025-04-16 13:44:00.600484,0.685000,-0.037376,0.477964,-0.171493,0.509172,-0.038832,0.444185,-0.220506,0.497424
2025-04-16 13:44:00.614176,0.690000,0.174200,-0.224316,-0.197977,0.346205,0.171668,-0.254521,-0.246855,0.393940
2025-04-16 13:44:00.615145,0.695000,0.183748,-0.288484,-0.280674,0.442453,0.181167,-0.318364,-0.329132,0.492448
2025-04-16 13:44:00.615689,0.700000,0.188631,-0.318420,-0.303948,0.478913,0.186026,-0.348147,-0.352287,0.529073
2025-04-16 13:44:00.640173,0.705000,0.087033,0.133729,0.479414,0.505269,0.084944,0.101702,0.427089,0.447173
2025-04-16 13:44:00.645510,0.710000,0.036182,-0.401862,0.546927,0.679656,0.034352,-0.431164,0.494259,0.656791
2025-04-16 13:44:00.650531,0.715000,0.003212,-0.583762,-0.210724,0.620639,0.001549,-0.612138,-0.259537,0.664887
2025-04-16 13:44:00.666690,0.720000,0.003780,0.478868,0.032779,0.480003,0.002115,0.445084,-0.017273,0.445425
2025-04-16 13:44:00.673050,0.725000,0.014108,0.078906,-0.001536,0.080172,0.012390,0.047158,-0.051413,0.070857
2025-04-16 13:44:00.675058,0.730000,0.013564,-0.102907,0.341223,0.356661,0.011849,-0.133730,0.289601,0.319207
2025-04-16 13:44:00.715182,0.735000,-0.188161,-0.510541,0.762387,0.936638,-0.188849,-0.539290,0.708623,0.910299
2025-04-16 13:44:01.177175,0.740000,0.013950,-0.004615,-0.050297,0.052399,0.012233,-0.035938,-0.099926,0.106895
2025-04-16 13:44:01.179936,0.745000,0.009921,-0.251041,0.356205,0.435893,0.008225,-0.281111,0.304507,0.414506
2025-04-16 13:44:01.181055,0.750000,0.006768,-0.325626,0.429910,0.539352,0.005087,-0.355316,0.377837,0.518687
2025-04-16 13:44:01.182178,0.755000,0.002678,-0.380082,0.429102,0.573235,0.001018,-0.409495,0.377033,0.556634
2025-04-16 13:44:01.183644,0.760000,-0.004078,-0.416461,0.316582,0.523145,-0.005703,-0.445689,0.265085,0.518595
2025-04-16 13:44:01.185150,0.765000,-0.012667,-0.410624,0.099360,0.422664,-0.014248,-0.439882,0.048969,0.442828
2025-04-16 13:44:01.186258,0.770000,-0.020026,-0.378928,-0.093311,0.390761,-0.021570,-0.408347,-0.142722,0.433107
2025-04-16 13:44:01.187702,0.775000,-0.030853,-0.306176,-0.334246,0.454331,-0.032342,-0.335965,-0.382431,0.510071
2025-04-16 13:44:01.191317,0.780000,-0.063221,-0.016955,-0.559152,0.562970,-0.064545,-0.048216,-0.606193,0.611523
2025-04-16 13:44:01.195047,0.785000,-0.101876,0.299612,-0.084776,0.327617,-0.103003,0.266741,-0.134230,0.315877
2025-04-16 13:44:01.203370,0.790000,-0.184034,0.293267,0.033652,0.347860,-0.184743,0.260428,-0.016405,0.319722
2025-04-16 13:44:01.205379,0.795000,-0.198286,0.120522,-0.311866,0.388720,-0.198923,0.088562,-0.360165,0.420871
2025-04-16 13:44:01.213757,0.800000,-0.212450,-0.560842,0.026292,0.600309,-0.213015,-0.589336,-0.023727,0.627100
2025-04-16 13:44:01.215268,0.805000,-0.205900,-0.578703,0.252646,0.664170,-0.206498,-0.607105,0.201475,0.672169
2025-04-16 13:44:01.219112,0.810000,-0.176374,-0.418058,0.322275,0.556544,-0.177123,-0.447277,0.270749,0.552028
2025-04-16 13:44:01.225431,0.815000,-0.093397,0.215486,-0.577053,0.623015,-0.094568,0.183043,-0.624002,0.657135
2025-04-16 13:44:01.234370,0.820000,0.059357,0.461503,0.344366,0.578874,0.057409,0.427808,0.292728,0.521541
2025-04-16 13:44:01.275304,0.825000,0.024712,-0.504015,-0.058236,0.507970,0.022941,-0.532797,-0.107825,0.544082
2025-04-16 13:44:01.282020,0.830000,-0.008189,-0.442461,-0.581851,0.731020,-0.009793,-0.471557,-0.628777,0.786016
2025-04-16 13:44:01.305375,0.835000,0.010446,-0.259258,0.213296,0.335885,0.008747,-0.289286,0.162325,0.331832
2025-04-16 13:44:01.316233,0.840000,-0.055994,-0.003078,-0.688344,0.690624,-0.057355,-0.034410,-0.734727,0.737765
2025-04-16 13:44:01.347406,0.845000,-0.146371,-0.224252,-0.155557,0.309696,-0.147272,-0.254458,-0.204651,0.358218
2025-04-16 13:44:01.355481,0.850000,-0.019744,0.412875,-0.407235,0.580255,-0.021290,0.379427,-0.455048,0.592863
2025-04-16 13:44:01.375118,0.855000,0.217296,-0.349064,-0.124467,0.429599,0.214544,-0.378635,-0.173719,0.468585
2025-04-16 13:44:01.389209,0.860000,0.139632,0.592327,-0.678968,0.911782,0.137275,0.557967,-0.725399,0.925406
2025-04-16 13:44:01.393334,0.865000,0.095705,0.331239,-0.083191,0.354682,0.093572,0.298207,-0.132653,0.339529
2025-04-16 13:44:01.399176,0.870000,0.038818,-0.265849,0.150263,0.307834,0.036974,-0.295844,0.099613,0.314346
2025-04-16 13:44:01.403613,0.875000,0.007809,-0.503219,-0.552233,0.747163,0.006123,-0.532005,-0.599309,0.801398
2025-04-16 13:44:01.405119,0.880000,0.000458,-0.498889,-0.695484,0.855913,-0.001191,-0.527697,-0.741831,0.910373
2025-04-16 13:44:01.406176,0.885000,-0.003696,-0.469304,-0.719779,0.859269,-0.005323,-0.498263,-0.766003,0.913813
2025-04-16 13:44:01.407343,0.890000,-0.007319,-0.413367,-0.668081,0.785658,-0.008927,-0.442610,-0.714567,0.840589
2025-04-16 13:44:01.408499,0.895000,-0.009936,-0.337145,-0.544009,0.640087,-0.011531,-0.366777,-0.591127,0.695765
2025-04-16 13:44:01.428305,0.900000,0.014046,-0.154236,-0.247187,0.291698,0.012328,-0.184799,-0.295815,0.349011
2025-04-16 13:44:01.440845,0.905000,-0.046265,-0.167328,-0.684074,0.705759,-0.047676,-0.197824,-0.730479,0.758292
2025-04-16 13:44:01.446357,0.910000,-0.101684,0.395331,-0.227610,0.467368,-0.102813,0.361973,-0.276337,0.466859
2025-04-16 13:44:01.448375,0.915000,-0.123310,0.536736,0.100597,0.559831,-0.124328,0.502658,0.050200,0.520233
2025-04-16 13:44:01.456809,0.920000,-0.198923,0.300493,-0.454056,0.579684,-0.199557,0.267618,-0.501631,0.602558
2025-04-16 13:44:01.465459,0.925000,-0.211100,-0.421485,-0.026150,0.472119,-0.211672,-0.450688,-0.075902,0.503672
2025-04-16 13:44:01.475800,0.930000,-0.108178,0.109470,-0.589713,0.609465,-0.109273,0.077566,-0.636598,0.650550
2025-04-16 13:44:01.476806,0.935000,-0.092631,0.195139,-0.678922,0.712457,-0.093806,0.162800,-0.725354,0.749294
2025-04-16 13:44:01.496081,0.940000,0.194752,-0.533968,-0.700164,0.901820,0.192115,-0.562598,-0.746488,0.954289
2025-04-16 13:44:01.497429,0.945000,0.204072,-0.560326,-0.621360,0.861220,0.201388,-0.588822,-0.668084,0.913020
2025-04-16 13:44:01.498437,0.950000,0.209554,-0.555851,-0.500575,0.776826,0.206842,-0.584369,-0.547914,0.827333
2025-04-16 13:44:01.515395,0.955000,0.134169,0.556521,-0.610503,0.836918,0.131840,0.522343,-0.657283,0.849850
2025-04-16 13:44:01.523265,0.960000,0.052759,-0.052852,0.305391,0.314389,0.050845,-0.083930,0.253951,0.272251
2025-04-16 13:44:01.528759,0.965000,0.010728,-0.392612,-0.443439,0.592366,0.009027,-0.421962,-0.491068,0.647519
2025-04-16 13:44:01.533083,0.970000,-0.007521,-0.292252,-0.623048,0.688227,-0.009129,-0.322112,-0.669763,0.743251
2025-04-16 13:44:01.537539,0.975000,-0.012462,0.072720,0.053151,0.090932,-0.014044,0.041003,0.002995,0.043445
2025-04-16 13:44:01.546695,0.980000,0.004655,0.445904,-0.428666,0.618552,0.002985,0.412289,-0.476371,0.630016
2025-04-16 13:44:01.555049,0.985000,0.013218,-0.280805,-0.005256,0.281165,0.011505,-0.310723,-0.055115,0.315783
2025-04-16 13:44:01.562788,0.990000,-0.016862,-0.547260,-0.102939,0.557112,-0.018423,-0.575822,-0.152300,0.595908
2025-04-16 13:44:01.563874,0.995000,-0.024542,-0.492073,-0.290773,0.572090,-0.026063,-0.520916,-0.339179,0.622153
2025-04-16 13:44:01.565380,1.000000,-0.036457,-0.382676,-0.514429,0.642189,-0.037918,-0.412076,-0.561697,0.697673
2025-04-16 13:44:01.566706,1.005000,-0.048054,-0.261508,-0.632302,0.685931,-0.049456,-0.291524,-0.678970,0.740563
2025-04-16 13:44:01.567703,1.010000,-0.057362,-0.160213,-0.654912,0.676660,-0.058717,-0.190745,-0.701466,0.729305
2025-04-16 13:44:01.568701,1.015000,-0.067108,-0.054318,-0.617105,0.623115,-0.068412,-0.085389,-0.663851,0.672807
2025-04-16 13:44:01.571986,1.020000,-0.101309,0.277192,-0.166569,0.338886,-0.102439,0.244434,-0.215608,0.341656
2025-04-16 13:44:01.575524,1.025000,-0.138941,0.493257,0.321229,0.604810,-0.139880,0.459400,0.269709,0.550780
2025-04-16 13:44:01.576549,1.030000,-0.149410,0.513370,0.355179,0.641891,-0.150295,0.479411,0.303486,0.586965
2025-04-16 13:44:01.577558,1.035000,-0.159324,0.512659,0.326257,0.628209,-0.160159,0.478703,0.274712,0.574695
2025-04-16 13:44:01.578559,1.040000,-0.168688,0.492156,0.239956,0.572933,-0.169476,0.458305,0.188849,0.523860
2025-04-16 13:44:01.579560,1.045000,-0.177476,0.453052,0.107053,0.498211,-0.178219,0.419400,0.056623,0.459200
2025-04-16 13:44:01.580857,1.050000,-0.187853,0.377822,-0.107560,0.435440,-0.188544,0.344553,-0.156898,0.422945
2025-04-16 13:44:01.581856,1.055000,-0.194960,0.304192,-0.280153,0.457196,-0.195614,0.271298,-0.328613,0.468886
2025-04-16 13:44:01.582893,1.060000,-0.201420,0.217044,-0.441279,0.531418,-0.202041,0.184593,-0.488919,0.560301
2025-04-16 13:44:01.584147,1.065000,-0.207858,0.102796,-0.582121,0.626607,-0.208446,0.070926,-0.629045,0.666467
2025-04-16 13:44:01.585144,1.070000,-0.211817,0.009797,-0.634974,0.669444,-0.212386,-0.021600,-0.681629,0.714278
